nsf_proposal_links_v0,researcher_name,goodness
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ram Sateesh Pasupuleti,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ram Sateesh Pasupuleti,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ram Sateesh Pasupuleti,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ram Sateesh Pasupuleti,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ram Sateesh Pasupuleti,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ram Sateesh Pasupuleti,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Saptarshi Kolay,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Saptarshi Kolay,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Saptarshi Kolay,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Saptarshi Kolay,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Saptarshi Kolay,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Saptarshi Kolay,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Saptarshi Kolay,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Shubhajit Sadhukhan,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Shubhajit Sadhukhan,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Shubhajit Sadhukhan,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Shubhajit Sadhukhan,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Shubhajit Sadhukhan,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Shubhajit Sadhukhan,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Shubhajit Sadhukhan,0.55
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Smriti Saraswat,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Smriti Saraswat,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Smriti Saraswat,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Smriti Saraswat,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Smriti Saraswat,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Smriti Saraswat,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Smriti Saraswat,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Sonal Atreya,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Sonal Atreya,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Sonal Atreya,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Sonal Atreya,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Sonal Atreya,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Sonal Atreya,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Sonal Atreya,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Tina Pujara,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Tina Pujara,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Tina Pujara,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Tina Pujara,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Tina Pujara,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Tina Pujara,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Tina Pujara,0.55
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Uttam Kumar Roy,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Uttam Kumar Roy,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Uttam Kumar Roy,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Uttam Kumar Roy,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Uttam Kumar Roy,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Uttam Kumar Roy,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Uttam Kumar Roy,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,V Devadas,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,V Devadas,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,V Devadas,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,V Devadas,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,V Devadas,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,V Devadas,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,V Devadas,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Jaydev Dabas,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Jaydev Dabas,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Jaydev Dabas,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Jaydev Dabas,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Jaydev Dabas,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Jaydev Dabas,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Jaydev Dabas,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Millie Pant,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Millie Pant,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Millie Pant,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Millie Pant,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Millie Pant,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Millie Pant,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Millie Pant,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Rajan Arora,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Rajan Arora,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Rajan Arora,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Rajan Arora,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Rajan Arora,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Rajan Arora,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Rajan Arora,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ashwani Kumar Sharma,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ashwani Kumar Sharma,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ashwani Kumar Sharma,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ashwani Kumar Sharma,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ashwani Kumar Sharma,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ashwani Kumar Sharma,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Ashwani Kumar Sharma,0.55
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Bijan Choudhury,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Bijan Choudhury,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Bijan Choudhury,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Bijan Choudhury,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Bijan Choudhury,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Bijan Choudhury,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Bijan Choudhury,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Debabrata Sircar,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Debabrata Sircar,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Debabrata Sircar,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Debabrata Sircar,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Debabrata Sircar,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Debabrata Sircar,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Debabrata Sircar,0.55
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Deepak Sharma,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Deepak Sharma,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Deepak Sharma,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Deepak Sharma,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Deepak Sharma,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Deepak Sharma,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Deepak Sharma,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,P Gopinath,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,P Gopinath,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,P Gopinath,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,P Gopinath,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,P Gopinath,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,P Gopinath,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,P Gopinath,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Harsh Chauhan,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Harsh Chauhan,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Harsh Chauhan,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Harsh Chauhan,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Harsh Chauhan,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Harsh Chauhan,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Harsh Chauhan,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Srinivas Kiran Ambatipudi,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Srinivas Kiran Ambatipudi,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Srinivas Kiran Ambatipudi,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Srinivas Kiran Ambatipudi,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Srinivas Kiran Ambatipudi,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Srinivas Kiran Ambatipudi,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Srinivas Kiran Ambatipudi,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Krishna Mohan Poluri,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Krishna Mohan Poluri,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Krishna Mohan Poluri,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Krishna Mohan Poluri,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Krishna Mohan Poluri,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Krishna Mohan Poluri,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Krishna Mohan Poluri,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Maya S.Nair,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Maya S.Nair,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Maya S.Nair,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Maya S.Nair,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Maya S.Nair,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Maya S.Nair,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Maya S.Nair,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,N K Navani,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,N K Navani,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,N K Navani,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,N K Navani,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,N K Navani,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,N K Navani,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,N K Navani,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Partha Roy,0.625
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Partha Roy,0.6
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Partha Roy,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Partha Roy,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Partha Roy,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Partha Roy,0.575
v0_003_call_for_applications_under_the_second_phase_of_the_national_geospatial_chair_professor_scheme,Partha Roy,0.55
