nsf_proposal_links_v0,researcher,pseudo_skills
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Uttam Kumar Roy,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,V Devadas,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Jaydev Dabas,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Millie Pant,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Rajan Arora,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Ashwani Kumar Sharma,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Bijan Choudhury,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Debabrata Sircar,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Deepak Sharma,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,P Gopinath,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Harsh Chauhan,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Srinivas Kiran Ambatipudi,[]
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Krishna Mohan Poluri,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Maya S.Nair,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,N K Navani,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Partha Roy,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Poonam Choudhary,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Prabhat Kumar Mandal,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Pranita P Sarangi,"['computer', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Pravindra Kumar,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Prince Tiwari,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,R. P. Singh,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Ramasare Prasad,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Ranjana Pathania,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Sanjoy Ghosh,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Saugata Hazra,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Shailly Tomar,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Shri Ram Yadav,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Soma Rohatgi,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Sachin Suresh Tiwari,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Jitin Singla,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Rajesh Kumar,"['computer', 'engineering', 'fundamental']"
v0_021_call_for_proposals_in_basic_sciences_with_russia_russian_foundation_for_basic_research,Akhil Upadhyay,"['computer', 'engineering', 'fundamental']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Arindam Biswas,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Avlokita Agrawal,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Gaurav Raheja,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Harshit Sosan Lakra,"['demand', 'design', 'immense', 'large amount']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Mahua Mukherjee,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Prabhjot Singh Chani,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,E Rajasekar,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Ram Sateesh Pasupuleti,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Saptarshi Kolay,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Shubhajit Sadhukhan,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Smriti Saraswat,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Sonal Atreya,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Tina Pujara,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Uttam Kumar Roy,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,V Devadas,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Jaydev Dabas,"['biomass', 'building', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Millie Pant,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Rajan Arora,"['biomass', 'building', 'city', 'demand', 'design', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Ashwani Kumar Sharma,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Bijan Choudhury,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Debabrata Sircar,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Deepak Sharma,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,P Gopinath,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Harsh Chauhan,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Srinivas Kiran Ambatipudi,"['biomass', 'demand', 'limitation']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Krishna Mohan Poluri,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Maya S.Nair,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,N K Navani,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Partha Roy,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Poonam Choudhary,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Prabhat Kumar Mandal,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Pranita P Sarangi,"['biomass', 'city', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Pravindra Kumar,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Prince Tiwari,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,R. P. Singh,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Ramasare Prasad,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Ranjana Pathania,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Sanjoy Ghosh,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Saugata Hazra,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Shailly Tomar,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Shri Ram Yadav,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Soma Rohatgi,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Sachin Suresh Tiwari,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Jitin Singla,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Rajesh Kumar,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_022_funding_opportunity_announcement_foa_smart_grids,Akhil Upadhyay,"['biomass', 'building', 'city', 'demand', 'design', 'immense', 'large amount', 'limitation', 'use']"
v0_023_multi_institutional_centres_on_materials_for_energy_conservation_and_storage_platform_mecsp___2017,Arindam Biswas,"['efficiency', 'material', 'ultimate', 'use']"
v0_023_multi_institutional_centres_on_materials_for_energy_conservation_and_storage_platform_mecsp___2017,Avlokita Agrawal,"['efficiency', 'material', 'ultimate', 'use']"
v0_023_multi_institutional_centres_on_materials_for_energy_conservation_and_storage_platform_mecsp___2017,Gaurav Raheja,"['efficiency', 'material', 'ultimate', 'use']"
v0_023_multi_institutional_centres_on_materials_for_energy_conservation_and_storage_platform_mecsp___2017,Harshit Sosan Lakra,['material']
v0_023_multi_institutional_centres_on_materials_for_energy_conservation_and_storage_platform_mecsp___2017,Mahua Mukherjee,"['efficiency', 'material', 'ultimate', 'use']"
v0_023_multi_institutional_centres_on_materials_for_energy_conservation_and_storage_platform_mecsp___2017,Prabhjot Singh Chani,"['efficiency', 'material', 'ultimate', 'use']"
v0_023_multi_institutional_centres_on_materials_for_energy_conservation_and_storage_platform_mecsp___2017,E Rajasekar,"['efficiency', 'material', 'ultimate', 'use']"
v0_023_multi_institutional_centres_on_materials_for_energy_conservation_and_storage_platform_mecsp___2017,Ram Sateesh Pasupuleti,"['efficiency', 'material', 'ultimate', 'use']"
v0_023_multi_institutional_centres_on_materials_for_energy_conservation_and_storage_platform_mecsp___2017,Saptarshi Kolay,"['efficiency', 'material', 'ultimate', 'use']"
v0_023_multi_institutional_centres_on_materials_for_energy_conservation_and_storage_platform_mecsp___2017,Shubhajit Sadhukhan,"['efficiency', 'material', 'ultimate', 'use']"
v0_023_multi_institutional_centres_on_materials_for_energy_conservation_and_storage_platform_mecsp___2017,Smriti Saraswat,"['efficiency', 'material', 'ultimate', 'use']"
v0_023_multi_institutional_centres_on_materials_for_energy_conservation_and_storage_platform_mecsp___2017,Sonal Atreya,"['efficiency', 'material', 'ultimate', 'use']"
v0_023_multi_institutional_centres_on_materials_for_energy_conservation_and_storage_platform_mecsp___2017,Tina Pujara,"['efficiency', 'material', 'ultimate', 'use']"
v0_023_multi_institutional_centres_on_materials_for_energy_conservation_and_storage_platform_mecsp___2017,Uttam Kumar Roy,"['efficiency', 'material', 'ultimate', 'use']"
v0_023_multi_institutional_centres_on_materials_for_energy_conservation_and_storage_platform_mecsp___2017,V Devadas,"['efficiency', 'material', 'ultimate', 'use']"
v0_023_multi_institutional_centres_on_materials_for_energy_conservation_and_storage_platform_mecsp___2017,Jaydev Dabas,"['efficiency', 'material', 'ultimate', 'use']"
v0_023_multi_institutional_centres_on_materials_for_energy_conservation_and_storage_platform_mecsp___2017,Millie Pant,"['efficiency', 'material', 'ultimate', 'use']"
v0_023_multi_institutional_centres_on_materials_for_energy_conservation_and_storage_platform_mecsp___2017,Rajan Arora,"['efficiency', 'material', 'ultimate', 'use']"
v0_023_multi_institutional_centres_on_materials_for_energy_conservation_and_storage_platform_mecsp___2017,Ashwani Kumar Sharma,"['efficiency', 'material', 'ultimate', 'use']"
v0_023_multi_institutional_centres_on_materials_for_energy_conservation_and_storage_platform_mecsp___2017,Bijan Choudhury,"['efficiency', 'material', 'ultimate']"
v0_023_multi_institutional_centres_on_materials_for_energy_conservation_and_storage_platform_mecsp___2017,Debabrata Sircar,"['efficiency', 'material', 'ultimate', 'use']"
v0_023_multi_institutional_centres_on_materials_for_energy_conservation_and_storage_platform_mecsp___2017,Deepak Sharma,"['efficiency', 'material', 'ultimate', 'use']"
