nsf_proposal_links_v0,researcher,pseudo_skills
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Shri Ram Yadav,"['application', 'computer science', 'department', 'form', 'work']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Soma Rohatgi,"['application', 'area', 'artificial intelligence', 'computer science', 'development', 'major', 'work']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Sachin Suresh Tiwari,"['application', 'area', 'artificial intelligence', 'department', 'form', 'process', 'work']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Jitin Singla,"['application', 'area', 'artificial intelligence', 'computer science', 'process', 'work']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Rajesh Kumar,"['application', 'area', 'computer science', 'department', 'design', 'development', 'field', 'major', 'process', 'software', 'study']"
v0_004_advertisement_for_submission_of_research_proposal_under_cognitive_science_research_initiative,Akhil Upadhyay,"['computer science', 'department', 'design', 'process', 'study']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Arindam Biswas,"['application', 'area', 'aspect', 'department', 'development', 'india', 'institute', 'land', 'material', 'resource', 'year']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Avlokita Agrawal,"['application', 'aspect', 'department', 'development', 'impact', 'india', 'input', 'institute', 'land', 'process', 'resource', 'system']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Gaurav Raheja,"['application', 'area', 'aspect', 'department', 'development', 'india', 'institute', 'land', 'resource']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Harshit Sosan Lakra,[]
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Mahua Mukherjee,"['application', 'aspect', 'department', 'development', 'india', 'institute', 'land', 'material', 'process', 'product', 'system']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Prabhjot Singh Chani,"['application', 'aspect', 'department', 'development', 'efficiency', 'india', 'institute']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,E Rajasekar,"['area', 'aspect', 'impact', 'input', 'material', 'resource', 'year']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Ram Sateesh Pasupuleti,"['application', 'area', 'input', 'institute', 'material', 'system', 'year']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Saptarshi Kolay,"['application', 'area', 'aspect', 'development', 'institute', 'land', 'material', 'process', 'product', 'resource', 'year']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Shubhajit Sadhukhan,"['application', 'area', 'department', 'development', 'impact', 'material', 'process', 'product', 'resource']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Smriti Saraswat,"['application', 'department', 'development', 'india', 'process', 'resource']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Sonal Atreya,"['application', 'area', 'aspect', 'impact', 'institute', 'material', 'process', 'resource', 'system']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Tina Pujara,"['application', 'impact', 'system']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Uttam Kumar Roy,"['application', 'department', 'material', 'process', 'product', 'resource']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,V Devadas,"['application', 'area', 'aspect', 'department', 'development', 'impact', 'resource', 'system', 'year']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Jaydev Dabas,"['application', 'area', 'aspect', 'efficiency', 'institute', 'process']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Millie Pant,"['application', 'area', 'aspect', 'department', 'development', 'efficiency', 'input', 'material', 'process']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Rajan Arora,"['application', 'aspect', 'department']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Ashwani Kumar Sharma,"['area', 'department', 'development', 'india', 'material', 'process', 'product', 'system']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Bijan Choudhury,"['application', 'area', 'department', 'development', 'impact', 'india', 'input', 'institute', 'material', 'product', 'year']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Debabrata Sircar,"['application', 'aspect', 'institute', 'land', 'material', 'process', 'product', 'resource', 'system']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Deepak Sharma,"['application', 'area', 'department', 'institute', 'material', 'process', 'product', 'resource']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,P Gopinath,"['application', 'department', 'development', 'impact', 'material', 'system']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Harsh Chauhan,"['application', 'area', 'aspect', 'department', 'development', 'india', 'input', 'institute', 'process', 'year']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Srinivas Kiran Ambatipudi,['land']
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Krishna Mohan Poluri,"['area', 'department', 'development', 'material', 'resource', 'system', 'year']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Maya S.Nair,"['application', 'aspect', 'impact', 'land', 'process', 'product', 'resource']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,N K Navani,"['aspect', 'department', 'development', 'land', 'material', 'process']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Partha Roy,"['application', 'area', 'aspect', 'department', 'development', 'impact', 'input', 'institute', 'land', 'year']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Poonam Choudhary,"['application', 'department', 'material', 'process', 'product', 'resource']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Prabhat Kumar Mandal,"['application', 'aspect', 'department', 'development', 'process', 'product', 'resource', 'system']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Pranita P Sarangi,"['area', 'institute', 'material', 'process', 'resource', 'year']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Pravindra Kumar,"['application', 'area', 'department', 'development', 'system']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Prince Tiwari,"['application', 'area', 'department', 'efficiency', 'institute', 'material', 'process', 'system']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,R. P. Singh,"['application', 'area', 'department', 'development', 'input', 'institute', 'land', 'material', 'year']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Ramasare Prasad,"['application', 'area', 'department', 'development', 'input', 'institute', 'material', 'process', 'product']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Ranjana Pathania,"['application', 'department', 'development', 'efficiency', 'input', 'institute', 'material', 'product']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Sanjoy Ghosh,"['application', 'department', 'impact', 'material', 'process', 'product']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Saugata Hazra,"['department', 'development', 'material', 'resource', 'system']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Shailly Tomar,"['application', 'department', 'development', 'land', 'material', 'process', 'resource']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Shri Ram Yadav,"['application', 'department', 'impact', 'input', 'institute', 'product', 'system']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Soma Rohatgi,"['application', 'area', 'aspect', 'development', 'efficiency', 'impact', 'material', 'resource']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Sachin Suresh Tiwari,"['application', 'area', 'department', 'efficiency', 'india', 'input', 'land', 'process', 'product', 'resource', 'year']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Jitin Singla,"['application', 'area', 'process']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Rajesh Kumar,"['application', 'area', 'aspect', 'department', 'development', 'efficiency', 'india', 'input', 'institute', 'land', 'material', 'process', 'product', 'resource', 'year']"
v0_005_invites_science_and_technology_project_proposals___ministry_of_mines,Akhil Upadhyay,"['department', 'efficiency', 'process', 'resource']"
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Arindam Biswas,"['application', 'area', 'country', 'department', 'foundation', 'india', 'potential']"
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Avlokita Agrawal,"['application', 'country', 'department', 'foundation', 'future', 'india', 'potential', 'procedure']"
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Gaurav Raheja,"['application', 'area', 'department', 'foundation', 'future', 'india']"
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Harshit Sosan Lakra,[]
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Mahua Mukherjee,"['application', 'department', 'foundation', 'india', 'procedure']"
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Prabhjot Singh Chani,"['application', 'country', 'department', 'india']"
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,E Rajasekar,"['area', 'country', 'foundation', 'future']"
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Ram Sateesh Pasupuleti,"['application', 'area', 'foundation', 'future', 'potential', 'procedure']"
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Saptarshi Kolay,"['application', 'area', 'foundation', 'procedure']"
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Shubhajit Sadhukhan,"['application', 'area', 'country', 'department', 'foundation', 'future', 'potential', 'procedure']"
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Smriti Saraswat,"['application', 'department', 'foundation', 'india', 'potential', 'procedure']"
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Sonal Atreya,"['application', 'area', 'country', 'foundation', 'future', 'procedure']"
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Tina Pujara,"['application', 'foundation', 'potential', 'procedure']"
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Uttam Kumar Roy,"['application', 'department', 'foundation', 'procedure']"
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,V Devadas,"['application', 'area', 'department', 'foundation', 'future']"
v0_006_call_for_proposals_under_india_republic_of_korea_joint_programme_of_cooperation,Jaydev Dabas,"['application', 'area', 'foundation']"
